product_name;category;shop_name;province;city;campaign_name;campaign_type;review_text;delivery_status
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product looks exactly like photo.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product looks exactly like picture.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product looks exactly like the picture.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product looks good in person.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product matches description exactly.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product quality is top-notch.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product quality is very good.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product stopped working after a week.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product works as described.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product works as expected.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product works fine, happy with it.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Quality could be better.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Quality is great, worth the price.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received a defective item.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received in good condition.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received wrong item, had to return.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Seller was responsive and helpful.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very affordable and decent quality.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very cheap material, disappointed.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very comfortable and well-made.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very cute design, looks great.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very good item, recommend seller.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very good product, love it.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very good quality for price.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very happy with quality.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very happy with seller communication.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very happy with the product.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very happy with this purchase.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very helpful seller.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very impressed with quality.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very nice design, looks premium.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very pleased with purchase.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very satisfied with the purchase.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very satisfied, excellent quality.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very satisfied, item as described.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very satisfied, will buy again.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Will buy from this seller again.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works as described, very happy.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works exactly as described.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works perfectly, no issues.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works well, no complaints.;Delivered
Bluetooth Speaker;Electronics;ThongThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works well, very happy with purchase.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;12.12 Sale;flash-sale;Highly recommend this product.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;12.12 Sale;flash-sale;No Review;Not Available
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;12.12 Sale;flash-sale;Very happy with the product.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Battery life is as advertised.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Disappointed with the material quality.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Good performance, worth the price.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item broke after first use.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item does not match description.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item feels cheap.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item feels solid and premium.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is exactly as shown.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is fragile and broke easily.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is great, highly recommend.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is okay for the price.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is overpriced for the quality.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item not as advertised.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;No Review;Not Available
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Not durable, broke easily.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is as expected.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is good, but shipping slow.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is great value for money.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is perfect for gifting.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is sturdy and reliable.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product looks exactly like picture.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product stopped working after a week.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Size does not fit as expected.;Delivered
Bread;Groceries;BaanBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Very satisfied, will buy again.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Color differs from the pictures.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Exceeded expectations, will order again.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good performance, worth the price.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Great fit, very comfortable.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item arrived damaged, but seller replaced quickly.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item arrived damaged.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item broke after first use.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item does not function as advertised.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is not worth the price.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is perfect, love it.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item works perfectly.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Material feels cheap, disappointed.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;No Review;Not Available
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Not worth the money.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is heavy and solid.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is perfect for daily use.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product looks good in person.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Quality could be better.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very affordable and decent quality.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very happy with this purchase.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very satisfied, item as described.;Delivered
Bread;Groceries;BaanSukMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works well, very happy with purchase.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;11.11 Sale;flash-sale;No Review;Not Available
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;12.12 Sale;flash-sale;Will buy from this seller again.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Color differs from the pictures.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Easy return process, very satisfied.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Exceeded my expectations in every way.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Good value for money.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Great fit, very comfortable.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Highly recommend this product.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Instructions were clear and helpful.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item arrived defective.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item arrived in perfect condition.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item came with missing parts.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is cheap but acceptable.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is fragile and broke easily.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the price.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item was missing accessories.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Not as described, misleading listing.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product arrived as advertised.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product fits as expected.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is comfortable to wear.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is perfect for daily use.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is worth buying.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Quality could be better.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Received a defective item.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very good product, love it.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works perfectly, no issues.;Delivered
Bread;Groceries;DeeShopSabai;Pathum Thani;Pathum Thani;Songkran Sale;flash-sale;Size does not fit as expected.;Delivered
Bread;Groceries;DeeShopStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Color differs from the pictures.;Delivered
Bread;Groceries;DeeShopStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item feels cheap.;Delivered
